idx	env	arm	t	seed	log	cmd
389	cube	leflow_accept_tauown	75	47	logs/rbV_cube_leflow_accept_tauown_t75_seed47.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes75.json
390	cube	leflow_accept_tauown	75	48	logs/rbV_cube_leflow_accept_tauown_t75_seed48.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes75.json
391	cube	leflow_accept_tauown	75	49	logs/rbV_cube_leflow_accept_tauown_t75_seed49.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes75.json
392	cube	leflow_accept_tauown	100	42	logs/rbV_cube_leflow_accept_tauown_t100_seed42.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes100.json
393	cube	leflow_accept_tauown	100	43	logs/rbV_cube_leflow_accept_tauown_t100_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes100.json
394	cube	leflow_accept_tauown	100	44	logs/rbV_cube_leflow_accept_tauown_t100_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes100.json
395	cube	leflow_accept_tauown	100	45	logs/rbV_cube_leflow_accept_tauown_t100_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes100.json
396	cube	leflow_accept_tauown	100	46	logs/rbV_cube_leflow_accept_tauown_t100_seed46.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes100.json
397	cube	leflow_accept_tauown	100	47	logs/rbV_cube_leflow_accept_tauown_t100_seed47.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes100.json
398	cube	leflow_accept_tauown	100	48	logs/rbV_cube_leflow_accept_tauown_t100_seed48.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes100.json
399	cube	leflow_accept_tauown	100	49	logs/rbV_cube_leflow_accept_tauown_t100_seed49.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 100 --eval-budget 200 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes100.json
400	cube	leflow_accept_tauown	150	42	logs/rbV_cube_leflow_accept_tauown_t150_seed42.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes150.json
401	cube	leflow_accept_tauown	150	43	logs/rbV_cube_leflow_accept_tauown_t150_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes150.json
402	cube	leflow_accept_tauown	150	44	logs/rbV_cube_leflow_accept_tauown_t150_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes150.json
403	cube	leflow_accept_tauown	150	45	logs/rbV_cube_leflow_accept_tauown_t150_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes150.json
404	cube	leflow_accept_tauown	150	46	logs/rbV_cube_leflow_accept_tauown_t150_seed46.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes150.json
405	cube	leflow_accept_tauown	150	47	logs/rbV_cube_leflow_accept_tauown_t150_seed47.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes150.json
406	cube	leflow_accept_tauown	150	48	logs/rbV_cube_leflow_accept_tauown_t150_seed48.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes150.json
407	cube	leflow_accept_tauown	150	49	logs/rbV_cube_leflow_accept_tauown_t150_seed49.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 150 --eval-budget 300 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes150.json
408	cube	leflow_router_tauown	25	42	logs/rbV_cube_leflow_router_tauown_t25_seed42.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes25.json
409	cube	leflow_router_tauown	25	43	logs/rbV_cube_leflow_router_tauown_t25_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes25.json
410	cube	leflow_router_tauown	25	44	logs/rbV_cube_leflow_router_tauown_t25_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes25.json
411	cube	leflow_router_tauown	25	45	logs/rbV_cube_leflow_router_tauown_t25_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes25.json
412	cube	leflow_router_tauown	25	46	logs/rbV_cube_leflow_router_tauown_t25_seed46.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes25.json
413	cube	leflow_router_tauown	25	47	logs/rbV_cube_leflow_router_tauown_t25_seed47.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes25.json
414	cube	leflow_router_tauown	25	48	logs/rbV_cube_leflow_router_tauown_t25_seed48.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes25.json
415	cube	leflow_router_tauown	25	49	logs/rbV_cube_leflow_router_tauown_t25_seed49.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 25 --eval-budget 50 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes25.json
416	cube	leflow_router_tauown	50	42	logs/rbV_cube_leflow_router_tauown_t50_seed42.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes50.json
417	cube	leflow_router_tauown	50	43	logs/rbV_cube_leflow_router_tauown_t50_seed43.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/cube_c2222.episodes50.json
418	cube	leflow_router_tauown	50	44	logs/rbV_cube_leflow_router_tauown_t50_seed44.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/cube_c2222.episodes50.json
419	cube	leflow_router_tauown	50	45	logs/rbV_cube_leflow_router_tauown_t50_seed45.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/cube_c2222.episodes50.json
420	cube	leflow_router_tauown	50	46	logs/rbV_cube_leflow_router_tauown_t50_seed46.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/cube_c2222.episodes50.json
421	cube	leflow_router_tauown	50	47	logs/rbV_cube_leflow_router_tauown_t50_seed47.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/cube_c2222.episodes50.json
422	cube	leflow_router_tauown	50	48	logs/rbV_cube_leflow_router_tauown_t50_seed48.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/cube_c2222.episodes50.json
423	cube	leflow_router_tauown	50	49	logs/rbV_cube_leflow_router_tauown_t50_seed49.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 50 --eval-budget 100 --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/cube_c2222.episodes50.json
424	cube	leflow_router_tauown	75	42	logs/rbV_cube_leflow_router_tauown_t75_seed42.log	python -m surveyor.envs.cube.eval --subgoal leflow+surveyor --leflow-ckpt leflow/cube/latent_planner.pt --leflow-stats leflow/cube/action_stats.json --gdm-ckpt gdm_cube_s10_gc.pt --gdm-steps 3 --accept-tau 0.794 --sg-steps 10 --cstar-route --source pretrained --encoder-id quentinll/lewm-cube --h5 "$CUBE_H5" --device cuda --goal-offset 75 --eval-budget 150 --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/cube_c2222.episodes75.json
